关键词,微博内容,微博地址
定标,#向往扬州# 【病房里，两位九旬老兵庆祝抗美援朝出国作战70周年】10月23日下午，在仪征市人民医院ICU病房，参加抗美援朝的周定标、肖锡云夫妇在家人的陪伴下，观看“纪念中国人民志愿军抗美援朝出国作战70周年大会”视频。雄壮的《欢迎进行曲》及中华人民共和国国歌响起，两位老人激动不已，不由得挥起手中的党旗和国旗。周定标、肖锡云都是仪征市人民医院离休干部。两年前，周定标因病一直住在ICU治疗。10月23日上午，一直关心国家时事政治的肖锡云，在家里观看了“纪念中国人民志愿军抗美援朝出国作战70周年大会”直播，对子女提出下午要到病房去看望老头子，一起再观看会议视频，回顾那段不平凡的岁月。他们的儿媳朱国凤说，她还放了《中国人民志愿军战歌》，以期望能唤起他的记忆，促进身体康复。经采访，了解到他们的革命经历，参加抗美援朝的过程。周定标1927年出生，江苏仪征人，1946年8月参加革命工作，在华东医大药校学习，1946年11月加入中国共产党。肖锡云1930年出生，山东荣成人，1947年就读于白求恩医学院附属卫校，同年2月入党，1948年入伍。1950年，他们分别随部队参加抗美援朝。周定标于1950年11月30日跨过鸭绿江，赴朝鲜首战黄草岭战役，取得消灭美军陆战第一师的伟大胜利。在朝鲜期间，周定标先后任志愿军第四分部卫生部材料科干事、志愿军六分部33兵站医院司药长等，曾荣获三等功；1954年回国，到齐齐哈尔。肖锡云在志愿军六分部25大站33兵站医院2队从事药剂、药品运输等工作，曾荣获三等功；于1955年回国，安排在大连，回国后，肖锡云检查出肺结核，治疗三个月康复。在朝鲜期间，他们所有的工作和活动都在夜间进行，白天防空休息，住在潮湿的山洞，吃的最多的就是炒面粉；工作中，他们积极努力，严格执行各项制度，在伤员救治、药品及物资运输、防止霉变保管等方面做出了很大的贡献。同时，他们在工作中有一些接触，也建立了一定的感情基础。他们先后回国后，通过书信联系，于1956年在沈阳结婚。1958年，随全国十万排以上干部集体转业北大荒友谊农场，开荒种地。1964年，他们调回江苏仪征，周定标先后在卫生科（卫生局）、卫生院、防疫站、市人民医院、卫生学校工作，并担任一定的职务，至1987年离休。肖锡云在市人民医院药剂科工作，至1985年离休。他们的子女介绍，二老参加过革命，经历过血雨腥风，对现在的和平生活倍感幸福，经常给他们讲起那段不平凡的岁月。如今，透过散去的硝烟，我们能感受那段炮火纷飞的峥嵘岁月，正是70年前，无数先辈“雄赳赳、气昂昂、跨过鸭绿江”，发扬伟大的爱国主义精神和革命英雄主义精神，同朝鲜人民和军队一道，经过艰苦卓绝的浴血奋战，赢得了抗美援朝战争伟大胜利，铸就了我们今天和平、幸福的生活。向周定标、肖锡云及无数抗美援朝英雄们致敬!我们将永续传承伟大的抗美援朝精神，为实现中华民族伟大复兴的中国梦，继续奋勇前进！ 收起全文d,https://weibo.com/2684757593/JqDNsAFuI?refer_flag=1001030103_
定标,【#兴泉铁路项# 目顺利完成通信首件定标】10月22日，由中铁武汉电气化局一公司通信分公司参建的兴泉铁路兴宁段通信工程在DK14+176通信基站顺利完成首件定标。由东南公司、南昌电务部、南昌通信段、宁都指挥部等单位组成的专家组对基站的通信铁塔施工工艺、铁塔天馈线引入基站方式、电缆井内通信光缆及室内机柜和线槽安装、配线施工工艺等进行查看，通信技术人员针对专家组提出的问题进行了现场解答。定标会上，与会专家对施工工艺给予了高度评价,一致同意通信首件施工工艺标准可以在后续的施工中推行使用。时间紧、任务重，为顺利完成此次首件定标，通信分公司精心部署、抽调精兵强将火速支援现场，昼夜奋战，在短短9天内顺利完成施工，打了一场“挑战不可能”的硬仗。此次评估的顺利通过，真正起到了“精品兴泉”的样板引领作用，对优质高效完成兴泉铁路建设任务，打造江西人民满意工程具有重要推动作用。（张清树 李辰一） 收起全文d,https://weibo.com/7478265025/JqwbZmyh3?refer_flag=1001030103_
定标,jk出物回血 叠邮出个森泽中 飞机盒 纸袋子 定标都在,https://weibo.com/5738147524/JqoDY1lJB?refer_flag=1001030103_
定标,10月22日，《象外之象——廖定标水彩画作品展》开幕仪式在大岭山图书馆举行，本次展览由大岭山镇文学艺术界联合会主办，中国民主同盟东莞市委员会、东莞市美术家协会大岭山分会、岭南画院水彩画研究所、东莞（大岭山）写意水彩创作基地等承办。,https://weibo.com/2475441520/JqnlayHPL?refer_flag=1001030103_
定标,老师说下午要给研究生上仪器分析课，让我准备一些标液。因为有宣讲会，我准备完标液，打开仪器，进了第一针之后就走了，后续的交代给了师妹中午回实验室的时候，老师来找我“迎晨，下午上课你得在啊！”老师，我不走，为了保证您能顺利上完，我面试都推了，毕竟现在会多点定标，熟练操作两台仪器的人只有我 收起全文d,https://weibo.com/5176213846/Jqm6clSJR?refer_flag=1001030103_
定标,时间真的好宝贵啊根本不够用啊！这周末考普通话，和大英赛撞了还在考虑要不要不去考了，下周考教资，题还没背完，然后刚开完会告诉我十月前完成团支部评级定标，淦，怎么这么多事的,https://weibo.com/2389394553/JqlXPqByH?refer_flag=1001030103_
定标,晚上灌酒白天灌咖啡赶ddl 是起飞的感觉跟完这三个定标 就可以出去玩了,https://weibo.com/5619068764/Jql304luP?refer_flag=1001030103_
技术,还是没忍住截出来了真的在心里暗骂狗男人 撩人还这么讲技术含量干嘛,https://weibo.com/2038312594/JrMXi1wnG?refer_flag=1001030103_
技术,#halloween🎃男朋友化妆技术好牛掰～～从见到第一个男npc我就解放天性了哈哈哈哈哈哈 2武汉,https://weibo.com/2923020407/JrN43jwrE?refer_flag=1001030103_
技术,今天吃鸡也太搞笑了吧，被两个小朋友教做好男人哈哈哈。两个小朋友都很有趣。一路说我直男，渣男，还念阿弥陀佛。但是技术还是可以的吃了两把鸡。小嘴也像抹了蜜。好一个你老婆。会说话哈哈哈。 不过真像带两儿子在打游戏啊~ 2杭州,https://weibo.com/5563743370/JrN412gZy?refer_flag=1001030103_
技术,起航的i3 【工信部信息技术发展司：#我国5G用户超过8000万#】工业和信息化部信息技术发展司一级巡视员李颖在2020世界数字经济大会开幕式上表示，“我国5G用户超过8000万，数字产业化基础更加坚实。”O工信部信息技术发展司：我国5G用户超过8000万,https://weibo.com/1996314872/JrN3Zwgah?refer_flag=1001030103_
技术,西南大学教育学最近有一些学妹问我不知道专硕还是学硕，可以看看这个专硕：2年，重实践，考试科目是政治、英语二、教育综合333和专业课二。然后报考的方向有学科数学、学科语文、学科英语等学科类，和学前教育、小学教育、教育技术等方向，所以基本上都是有学科背景的报考专硕，比如本专业是汉语言文学，中文专业，数学专业等或者是教育学相关专业。但是如果不是的话，建议最好考学硕。如果本科是英语专业，数学专业等或者是教育相关专业（学前和小学教育等），可以报考学硕，也可以报考专硕！近两三年专硕也比较火，所以竞争也会加大，处于这个考虑专硕竞争太激烈，压力太大，也可以考虑学硕，因为学硕出来也可以做老师。西南大学教育学考研西南大学考研西南大学考研_西南大学_西大教育学考研 2重庆·西南大学 收起全文d,https://weibo.com/6071203551/JrN3SE058?refer_flag=1001030103_
技术,一个技术民工的工资上万了。。。选择果然比努力重要,https://weibo.com/1832027882/JrN3SqND1?refer_flag=1001030103_
技术,🎃 trick or treat 🍬（化妆技术不够特效来凑）,https://weibo.com/6835468830/JrN3N8X4Y?refer_flag=1001030103_
技术,【快乐之约 幸福乐龄2020全国“敬老月”—《快乐之约》公益晚会隆重举】晚会全方位展现新时代老年人健康、活力、昂扬的精神风貌，生动表达全国人民对老年人群体的敬意、爱意。晚会展现了新时代老年人的快乐生活，整台晚会以交响音诗画的艺术形式，融合全息影像等高科技影音技术，立体呈现出健康快乐、时尚活力、阳光向上的老人群像。 O快乐之约 幸福乐龄2020全国“敬老月”—《快乐之约》公益晚会隆重举 收起全文d,https://weibo.com/2137096053/JrN3Kr14V?refer_flag=1001030103_
技术,秀发多多很开心今天的摄影师是秀儿姐，比娜姐技术高一丢,https://weibo.com/2761203427/JrN3Jhf6j?refer_flag=1001030103_
技术,【#律师谈刀文兵庭审印象#：升迁后工作风格霸道 对正常质证不屑一顾】昆明中院法官刀文兵因故意杀人罪等多项罪名被提起公诉。10月30日，多名昆明司法系统人士告诉@紧急呼叫 ，公布的案情与刀文兵平日给人的印象差距大，因此感到震惊。校友、律师评价其工作严格霸道。因在婚内与该院司法技术处副处长发展情感关系，其升迁一度遇阻。因该副处长与另一落马官员的情感关系曝光，刀文兵涉嫌犯下故意杀人罪。 L紧急呼叫的微博视频 收起全文d,https://weibo.com/2870800353/JrN3Jgbkv?refer_flag=1001030103_
技术,这两张就拍的很有技术水平哈,https://weibo.com/6266674124/JrN3GhKCV?refer_flag=1001030103_
技术,#刘宇宁踢毽子开嗓# 厉害了，这踢毽子的技术，这唱歌的气息。最棒刘宇宁！@MD_摩登兄弟,https://weibo.com/6604550632/JrN3DD9Nz?refer_flag=1001030103_
技术,#广州整牙##广州正畸#分享自 @广州牙齿矫正杨露医生(杨露医生是公立医院出身的正畸硕士，经验及技术扎实，也是广州最受欢迎的正畸医生之一，专做隐适美，2020年隐适美病例数排名全国前五)主诉：门牙缝隙、牙列不齐这类门牙出现缝隙伴往往会伴随着说话漏风，有些人会认为说话漏风有漏财之意。除了门牙稀疏以外，患者一侧前磨牙位置扭转，设计通过拔除一颗前磨牙以及关闭牙齿间隙排齐牙齿，矫正后牙齿排列整齐，中线也很漂亮，说话漏风的情况也没有上牙拥挤不齐，下排牙齿拥挤不齐，蝴蝶牙矫正哪个医院比较好，矫正牙齿畸形大概费用有想了解的，都可以问我。或者上爱优牙，找好牙医。联系@爱优牙隐适美牙齿矫正平台 可以推荐全国的优秀正畸医生。 收起全文d,https://weibo.com/1905095121/JrN3D6a2g?refer_flag=1001030103_
技术,有没有技术流来分析一下到底为什么这么分明？//@_隔窗:为什么那么分明！！！,https://weibo.com/1096761493/JrN3D2Pxj?refer_flag=1001030103_
技术,#团建#别人公司团建，游山玩水大华技术团建，麻将喝酒…… 2天津·恒大世博国际温泉中心,https://weibo.com/5691344460/JrN3kbptZ?refer_flag=1001030103_
技术,“AI亦庄”上线 北京经济技术开发区“新一代人工智能”十大应用场景落地 O“AI亦庄”上线 北京经济技术开发区“新一代人工智能”十大应用场景落地,https://weibo.com/2796817974/JrN3dlmew?refer_flag=1001030103_
技术,#王一博这次的舞好欲#一个舞台的完成是需要好的运镜的。但是看了直拍发现运镜反而没有体现出他的舞蹈技术。太绝了。 2嘉兴,https://weibo.com/2135626184/JrN3ccHXN?refer_flag=1001030103_
技术,传统金融行业的人这几天一直在锤蚂蚁，大概知道为啥估值这几年涨那么快了，当年确实不懂，又多错过了一个发财的机会。但和其他错过的发财机会差不多，其实技术都不是决定性因素。,https://weibo.com/1442994101/JrN3aDrEL?refer_flag=1001030103_
技术,#朗钛助剂新材料#一、ProDis® G2F助悬剂特性：本助剂主要用于可湿粉配方中，抗凝聚，利于提高悬浮率，减少可湿粉在水中的沉降。二、配方中推荐用量：≥3%，可单独用于WP配方中，也可与多种助剂搭配使用。三、技术指标：外观为浅褐色粉末，易分散于水中。O网页链接,https://weibo.com/5611139080/JrN39sAhQ?refer_flag=1001030103_
技术,技术这东西3、5年一小变，10年一大变；做为技术从业人员要随时保持学习，迎接变化。,https://weibo.com/2463581680/JrN327Jgm?refer_flag=1001030103_
光谱,【你的#防蓝光镜片有效吗#？转扩，科普！】①LED照明灯具、手机、平板等光源多为蓝光激发的LED光源；②不是所有蓝光都对人体有害；③#无效防蓝光眼镜两大问题#：对人眼的易损伤区波段蓝光没有防护，或屏蔽了有益蓝光光谱；④建议选择明示技术标准声明的产品；⑤建议持续高强度视觉作业人群佩戴。,https://weibo.com/2803301701/Jktcbp65Z?refer_flag=1001030103_
光谱,真机到了，#iPhone12蓝色# 的图我我都没拍几张，但就这一张但是足够说明问题了：最开始网传的图颜色是有问题的。但是我们依然能在不同的评测里看到不同的颜色，原因是什么？主要就是环境光和亮度不同。我特意找了一个自然光的条件拍摄，因为太阳的光谱是最全的，所以首先不存在人造灯光显色性不足的问题。第二是选了一个有光影交错的地方，所以你会看到一个背板上出现了不同的蓝：简单的提取一下就能看出来，这些蓝色看起来不同，但的区别都在亮度，如果你对摄影或者绘画有了解，那么肯定也就会知道 HSB 的色彩模式，上边的几种颜色都拥有几乎一样的色度（H）的饱和度（S）。接着为了更客观公平，我用光谱仪在太阳光下采样了 iPhone 12 蓝色反射出的光谱：可以看到它有两个波峰，主峰就在 450nm 左右，次峰则是 410nm, 而这样强度的光谱如果转换到 CIE Luv 色彩空间，就会使下边的这个点：这个点如果在 sRGB 空间用 HSB 的色彩模式表示，就是 H: 207, S: 87,: B: 69，和我们上边实拍图的高光处 H: 208, S: 85,: B: 67，是非常接近的，而下边官方图的高光处没有那么亮，取色得到 H: 208, S: 72,: B: 45.所以它们确实都处在一个色度，并不存在什么色差过大虚假宣传的问题，你看到的不同颜色主要就是因为亮度不同造成的。#百炼新秀# #不止新秀# 收起全文d,https://weibo.com/3513171522/JqFMZsf71?refer_flag=1001030103_
光谱,万代智能玩具事业室和NeU(日立和东北大学搞的脑科学产业化公司)合作研发项目O网页链接之前发售的吉恩尼克公司官方MS教程 “ZEONIC TECHNICS” (学机器人基础和编程概念的STEM教具)的“脑控”版——其实就是事先把脑血流量变化设定了几个等级并分别设置好对应动作,然后利用近红外光谱技术(NIRS)无创测量脑血流量触发动作(测出数值发送至安装应用的智能手机,智能手机再向机器人发送动作指令)。“脑控”噱头嘛,所以这次机器人是06Z造型。这个还是试验品,尚未商品化。 Lgutsshadow的微博视频 收起全文d,https://weibo.com/6303938704/JrqmLCW9U?refer_flag=1001030103_
光谱,每日科技名词|红外光谱 O每日科技名词|红外光谱,https://weibo.com/5852308672/JrMYg1F7V?refer_flag=1001030103_
光谱,🙎🏻‍♂️：我很爱玩的🤷🏻‍♂️：你还爱玩 爱玩什么 拉曼光谱啊哈哈哈哈哈这是我近期听过最搞笑的对话了 师兄也是受不了了,https://weibo.com/5234046995/JrMWK6Yai?refer_flag=1001030103_
光谱,在一项分析星系光谱的研究中，天文学家发现，要是将所有恒星光都平均起来，结果会呈现出一种米白色。而这种米白色，被称为“宇宙拿铁色”秋天温暖的一杯拿铁里，或许藏了一整个宇宙。# CAFÉ DE COUCOU最近超爱的绿+棕色调☕️☕️☕️,https://weibo.com/2525985354/JrMTcvywz?refer_flag=1001030103_
光谱,漆黑之中堅持望見 光譜.🌟,https://weibo.com/1720838542/JrMRJrAFP?refer_flag=1001030103_
光谱,【转发赠书 】致敏感內向的你：你需知道，人类的敏感程度呈光谱状，有的人高，有的人低。你需知道，每5个人中就会有1位高敏感者，你并不孤单；你需知道，敏感并非缺陷，反而是种独特的气质和天赋；你需知道，你讨厌敏感，是因为你还不会管理它；你需知道，敏感本无错，而你很可爱。享誉全世界的“高敏感专家”伊尔丝•桑德，为高敏感族量身打造的治愈情绪、拥抱幸福的情绪管理术《#高敏感是种天赋#：情绪管理篇》。一本书引导高敏感族找到当下的原始情绪，重获情绪自由！关注我，三连，抽3人送出这本《高敏感是种天赋》#高敏感的情绪管理书#。 收起全文d,https://weibo.com/6536409888/JrA7kubRE?refer_flag=1001030103_
光谱,yygq几个心理年龄是真很接近 可是感性程度（胆子）基本是等距分布，我愿称之为光谱,https://weibo.com/5315598083/JrJTH7I1Q?refer_flag=1001030103_
光谱,变美就用UFO多光谱美容仪，让你美美哒#邓伦未来愈颜家#,https://weibo.com/3089580052/JrJrr3Q3B?refer_flag=1001030103_
光谱,戚薇qw#戚薇一起深呼吸#我看着你，你的微笑，像燃烧一样热烈，像果糖一样甜蜜，像光谱一样绚丽！@戚薇,https://weibo.com/6178400676/JrJi2ptVT?refer_flag=1001030103_
光谱,#小吉笔记# 红钻是钻石中十分稀有的品种。其颜色成因主要为塑性变形，可见光谱560nm处宽吸收带以及像较短波长不断增大的吸收；阿盖尔粉红色钻石可见503nm、494nm和415nm处吸收光谱。#珠宝# 钻石图为2.11克拉Argyle Everglow红钻，产自阿盖尔，雷迪恩型切割,https://weibo.com/6083292140/JrIv3D4ML?refer_flag=1001030103_
光谱,"对他来说，一个故事的含义，不是像果核一样藏在故事之中，而是包裹在故事之外，让那故事像灼热的光放出雾气一样显示出它的含义来，那情况也很像雾蒙蒙的月晕，只是在月光光谱的照明下才偶尔让人一见。",https://weibo.com/2350963763/JrHOPdycI?refer_flag=1001030103_
光谱,311的光谱竟然能测到900，也不知道是不是真的，不知道一天天在折腾些什么，非得跑去404测。想象中事情总是很难，所以畏难心理一直在作祟而不敢开始。做事情也懵懵懂懂的。没人会有很大的耐心吧。也不知道限在哪里,https://weibo.com/5787455918/JrEDv1uL4?refer_flag=1001030103_
光谱,“我还是很喜欢你，像太阳升了又落去，无论朝夕。”@TFBOYS-王俊凯“我看着你，你的微笑，像燃烧一样热烈，像果糖一样甜蜜，像光谱一样绚丽！”@时代少年团-刘耀文“你看前面一片漆黑，什么也看不到”“也不是啊，天亮后很美的。”晚安，注意休息，保证睡眠。有好梦哟 收起全文d,https://weibo.com/5206012537/JrEq9m3LI?refer_flag=1001030103_
光谱,打碎的第四根温度计，实验室的硫粉大概是特地为我准备的测了3小时的光谱就测了个激发发射…合个油酸铯也失败…诸事不顺下班，科研人,https://weibo.com/5718452022/JrDQvlSb3?refer_flag=1001030103_
光谱,今天回头来看，我有点明白，每个来法学院交流的律师都在谈work life balance，不是说这个话题本身有多少值得讨论的内容，而是每个人都有自己的balance，这是一个难以通过借鉴解决的问题。可以期待光谱广阔，但自己的balance只能自己找。,https://weibo.com/1791846607/JrDMia96q?refer_flag=1001030103_
光谱,快新残存光谱*主角死亡閃光花火 - 蜂屋ななし,https://weibo.com/2700348360/JrDxvelZv?refer_flag=1001030103_
光谱,真正的好肌肤，素颜也能打！想要承包整个秋天的闪耀，试试#邓伦未来愈颜家#@邓伦 同款黑科技#UFO多光谱美容仪#吧！全光谱彩光带来无与伦比的护肤体验，全面解决秋日换季危“肌”。养出“发光”素颜，闪出动人肤色~foreo旗舰店,https://weibo.com/3539152971/JryhS1mXm?refer_flag=1001030103_
光谱,#UFO多光谱美容仪#手闲在微博上搜了多光谱，结果出来这么个话题哈哈哈哈哈哈哈哈哈哈哈。,https://weibo.com/5703367958/JrCD0tx7L?refer_flag=1001030103_
辐射,经常会看到很多类似的咨询……原来我会认为大家可能确实对于「辐射」存在不全面的认知，所以还老老实实跟别人讲，说这辐射啊，其实不只有咱们在电影里看到的那些特吓人的辐射（电离辐射），还有别的辐射（非电离辐射），而且别的辐射也没那么可怕。比如点根蜡烛也有热量的辐射，比如咱们吃根香蕉也有同位素的辐射，就算我们啥也不干，出门溜达一圈也有太阳的辐射。要是所有辐射都是有害的，那咱们可别活了……但我后来发现，这么讲没啥意义，人家该害怕的还是害怕，一句「宁可信其有，不可信其无」，你科普再多也白搭，最终还是买一大堆有的没的。所以后来就也管不了那么些了，只跟对方说：如果生活里咱们都能接触到的东西真的会带来辐射的伤害的话，那肯定咱们无人幸免，对于这种大规模杀伤性武器，必须得管控起来啊……咋能随便让咱们接触到呢？这么有害的话，这家家户户单单位位都恨不得人手一台电脑，有的人恨不得还买好几台，同时再配上好几台手机……那真是分分钟毁灭啊！真要这样，那也别只让孕妇穿防辐射服了，人人都应该穿一件，出门都穿上锁子铠铅裤衩，戴上万磁王的头盔啥的。当然，如果讲到这里，您还是觉得需要买一件的话，我也不拦着，毕竟上地铁公交啥的，也能有人给让座，钱也算没白花，而且自己穿上心里也踏实，孕期嘛，心情也是很重要的。【核心重点】总之，真正有害的辐射咱们平时也很难接触到，离咱们最近的估计也就是医院的X线或CT检查，还有安检仪器啥的，但是这当中还有剂量的问题，就算真遇到了，就咱们网上买的防辐射服也够呛能防住，然而日常那些辐射也没必要防……如果这钱必须得花出去才心安的话，那就买个便宜且好看的，也方便穿搭。毕竟，我现在是一颗小有姿色且冉冉升起的穿搭新星了，开始在意这个了，请见谅。我是六层楼，我爱这个世界。#老六瞎聊# 收起全文d,https://weibo.com/5402666134/JrJ2ZyqTh?refer_flag=1001030103_
辐射,【科普：核辐射对人体的危害有多大？】#日本百万吨核污水或排入太平洋# 截至今年9月，#日本福岛核电站已存约123万吨核污水#。据日媒报道，日本政府或于10月后决定污水是否排放入海。你知道核辐射对人体的危害吗？误食一口核废料会发生什么？(@科普记)L科普记的微博视频,https://weibo.com/2032139271/JqX4RzIYA?refer_flag=1001030103_
辐射,【外媒：#48年后小行星可能撞地球# 】据英国《每日邮报》网站10月27日报道，专家警告说，一颗以混沌之神“阿波菲斯”的名字命名的小行星正在加速前行，有可能在48年后撞上地球。据报道，美国夏威夷大学的天文学家证实，体积较大的“阿波菲斯”小行星在非均匀辐射的影响下提高了飞行速度，如同被装上了小型助推器。报道称，科学界原本以为“阿波菲斯”不可能撞上地球，但最新发现表明，这颗小行星有可能在2068年4月12日撞击地球——后果恐怕是灾难性的。（@NBD视频 ；ZY）LNBD视频的微博视频 收起全文d,https://weibo.com/1649173367/JrDPznyDK?refer_flag=1001030103_
辐射,澳洲猛1朴彩英 被辐射黑盒的肉帅死,https://weibo.com/5777839361/JrN23c6gZ?refer_flag=1001030103_
